ticker,announce_date,announce_hour,eps_est,eps_act
GE,2023-10-24,6.0,0.56,0.82
GE,2023-07-25,6.0,0.46,0.68
GE,2023-04-25,6.0,0.14,0.27
GE,2023-01-24,6.0,1.16,1.24
GE,2022-10-25,6.0,0.49,0.35
GE,2022-07-26,6.0,0.42,0.78
GE,2022-04-26,6.0,0.22,0.24
GE,2022-01-25,6.0,0.82,0.92
GE,2021-10-26,6.0,0.44,0.57
GE,2021-07-27,6.0,0.27,0.4
GE,2021-04-27,6.0,0.08,0.24
GE,2021-01-26,6.0,0.68,0.64
GE,2020-10-28,6.0,-0.23,0.48
GE,2020-07-29,6.0,-0.72,-1.2
GE,2020-04-29,6.0,0.65,0.4
GE,2020-01-29,6.0,1.42,1.68
GE,2019-10-30,6.0,0.91,1.2
GE,2019-07-31,6.0,0.95,1.36
GE,2019-04-30,6.0,0.73,1.12
GE,2019-01-31,6.0,1.79,1.36
GE,2018-10-30,6.0,1.61,1.12
GE,2018-07-20,6.0,1.4,1.52
GE,2018-04-20,7.0,0.91,1.28
GE,2018-01-24,6.0,2.27,2.16
GE,2017-10-20,6.0,3.92,2.32
GE,2017-07-21,6.0,2.0,2.24
GE,2017-04-21,6.0,1.36,1.68
GE,2017-01-20,6.0,3.68,3.68
GE,2016-10-21,6.0,2.4,2.56
GE,2016-07-22,6.0,3.65,4.08
GE,2016-04-22,6.0,1.54,1.68
GE,2016-01-22,6.0,3.96,4.16
GE,2015-10-16,7.0,2.08,2.32
GE,2015-07-17,6.0,2.29,2.24
GE,2015-04-17,6.0,2.41,2.48
GE,2015-01-23,6.0,4.36,4.48
GE,2014-10-17,6.0,2.99,3.04
GE,2014-07-18,6.0,3.15,3.12
UPS,2026-10-27,8.0,1.63,
UPS,2026-07-28,6.0,1.66,1.76
UPS,2026-04-28,6.0,1.02,1.07
UPS,2026-01-27,6.0,2.2,2.38
UPS,2025-10-28,6.0,1.3,1.74
UPS,2025-07-29,6.0,1.57,1.55
UPS,2025-04-29,6.0,1.38,1.49
UPS,2025-01-30,6.0,2.53,2.75
UPS,2024-10-24,6.0,1.62,1.76
UPS,2024-07-23,6.0,1.99,1.79
UPS,2024-04-23,6.0,1.34,1.43
UPS,2024-01-30,6.0,2.46,2.47
UPS,2023-10-26,6.0,1.56,1.57
UPS,2023-08-08,6.0,2.5,2.54
UPS,2023-04-25,6.0,2.21,2.2
UPS,2023-01-31,6.0,3.58,3.62
UPS,2022-10-25,6.0,2.85,2.99
UPS,2022-07-26,6.0,3.16,3.29
UPS,2022-04-26,6.0,2.88,3.05
UPS,2022-02-01,6.0,3.1,3.59
UPS,2021-10-26,6.0,2.55,2.71
UPS,2021-07-27,6.0,2.81,3.06
UPS,2021-04-27,6.0,1.72,2.77
UPS,2021-02-02,6.0,2.15,2.66
UPS,2020-10-28,6.0,1.9,2.28
UPS,2020-07-30,6.0,1.08,2.13
UPS,2020-04-28,8.0,1.23,1.15
UPS,2020-01-30,7.0,2.11,2.11
UPS,2019-10-22,7.0,2.06,2.07
UPS,2019-07-24,7.0,1.93,1.96
UPS,2019-04-25,7.0,1.43,1.39
UPS,2019-01-31,7.0,1.91,1.94
UPS,2018-10-24,7.0,1.82,1.82
UPS,2018-07-25,7.0,1.93,1.94
UPS,2018-04-26,7.0,1.54,1.55
UPS,2018-02-01,7.0,1.66,1.67
UPS,2017-10-26,7.0,1.45,1.45
UPS,2017-07-27,7.0,1.47,1.58
UPS,2017-04-27,7.0,1.29,1.32
UPS,2017-01-31,7.0,1.69,1.63
UPS,2016-10-27,7.0,1.44,1.44
UPS,2016-07-29,7.0,1.43,1.43
UPS,2016-04-28,7.0,1.21,1.27
UPS,2016-02-02,7.0,1.42,1.57
UPS,2015-10-27,7.0,1.37,1.39
UPS,2015-07-28,7.0,1.27,1.35
UPS,2015-04-28,7.0,1.09,1.12
UPS,2015-02-03,7.0,1.25,1.25
UPS,2014-10-24,7.0,1.28,1.32
UPS,2014-07-29,7.0,1.25,1.21
XOM,2026-10-30,8.0,3.62,
XOM,2026-07-31,6.0,3.63,4.11
XOM,2026-05-01,6.0,1.01,1.16
XOM,2026-01-30,6.0,1.69,1.71
XOM,2025-10-31,6.0,1.82,1.88
XOM,2025-08-01,6.0,1.56,1.64
XOM,2025-05-02,6.0,1.74,1.76
XOM,2025-01-31,6.0,1.55,1.67
XOM,2024-11-01,6.0,1.87,1.92
XOM,2024-08-02,6.0,2.01,2.14
XOM,2024-04-26,4.0,2.16,2.06
XOM,2024-02-02,6.0,2.19,2.48
XOM,2023-10-27,3.0,2.36,2.27
XOM,2023-07-28,6.0,2.02,1.94
XOM,2023-04-28,6.0,2.59,2.83
XOM,2023-01-31,6.0,3.28,3.4
XOM,2022-10-28,6.0,3.82,4.45
XOM,2022-07-29,6.0,3.89,4.14
XOM,2022-04-29,6.0,2.22,2.07
XOM,2022-02-01,7.0,1.93,2.05
XOM,2021-10-29,7.0,1.52,1.58
XOM,2021-07-30,7.0,0.99,1.1
XOM,2021-04-30,7.0,0.6,0.65
XOM,2021-02-02,7.0,0.02,0.03
XOM,2020-10-30,7.0,-0.25,-0.18
XOM,2020-07-31,7.0,-0.6,-0.7
XOM,2020-05-01,8.0,0.05,0.53
XOM,2020-01-31,7.0,0.45,0.41
XOM,2019-11-01,7.0,0.66,0.68
XOM,2019-08-02,7.0,0.71,0.61
XOM,2019-04-26,8.0,0.73,0.55
XOM,2019-02-01,8.0,1.09,1.5
XOM,2018-11-02,8.0,1.22,1.46
XOM,2018-07-27,8.0,1.27,0.92
XOM,2018-04-27,8.0,1.1,1.09
XOM,2018-02-02,8.0,1.03,0.88
XOM,2017-10-27,8.0,0.87,0.93
XOM,2017-07-28,8.0,0.85,0.78
XOM,2017-04-28,8.0,0.87,0.95
XOM,2017-01-31,8.0,0.7,0.89
XOM,2016-10-28,8.0,0.6,0.63
XOM,2016-07-29,8.0,0.64,0.41
XOM,2016-04-29,8.0,0.31,0.43
XOM,2016-02-02,8.0,0.64,0.67
XOM,2015-10-30,8.0,0.9,1.01
XOM,2015-07-31,8.0,1.11,1.06
XOM,2015-04-30,8.0,0.83,1.17
XOM,2015-02-02,8.0,1.34,1.32
XOM,2014-10-31,8.0,1.72,1.89
XOM,2014-07-31,8.0,1.86,2.05
CVX,2026-10-30,8.0,4.74,
CVX,2026-07-31,6.0,5.57,6.06
CVX,2026-05-01,6.0,0.97,1.41
CVX,2026-01-30,6.0,1.44,1.52
CVX,2025-10-31,6.0,1.71,1.85
CVX,2025-08-01,6.0,1.74,1.77
CVX,2025-05-02,6.0,2.15,2.18
CVX,2025-01-31,6.0,2.11,2.06
CVX,2024-11-01,6.0,2.42,2.51
CVX,2024-08-02,6.0,3.0,2.55
CVX,2024-04-26,3.0,2.91,2.93
CVX,2024-02-02,6.0,3.22,3.45
CVX,2023-10-27,3.0,3.68,3.05
CVX,2023-07-23,16.0,2.98,3.08
CVX,2023-04-28,6.0,3.38,3.55
CVX,2023-01-27,6.0,4.3,4.09
CVX,2022-10-28,6.0,4.92,5.56
CVX,2022-07-29,6.0,5.03,5.82
CVX,2022-04-29,6.0,3.45,3.36
CVX,2022-01-28,6.0,3.12,2.56
CVX,2021-10-29,6.0,2.19,2.96
CVX,2021-07-30,6.0,1.6,1.71
CVX,2021-04-30,6.0,0.94,0.9
CVX,2021-01-29,7.0,0.09,-0.01
CVX,2020-10-30,6.0,-0.27,0.11
CVX,2020-07-31,6.0,-0.92,-1.59
CVX,2020-05-01,7.0,0.67,1.29
CVX,2020-01-31,8.0,1.46,1.49
CVX,2019-11-01,8.0,1.46,1.55
CVX,2019-08-02,8.0,1.82,1.77
CVX,2019-04-26,8.0,1.33,1.47
CVX,2019-02-01,8.0,1.89,1.95
CVX,2018-11-02,8.0,2.06,2.44
CVX,2018-07-27,8.0,2.09,1.78
CVX,2018-04-27,8.0,1.49,1.9
CVX,2018-02-02,8.0,1.24,0.72
CVX,2017-10-27,8.0,0.97,0.85
CVX,2017-07-28,8.0,0.87,0.91
CVX,2017-04-28,8.0,0.87,1.23
CVX,2017-01-27,8.0,0.64,0.21
CVX,2016-10-28,8.0,0.39,0.49
CVX,2016-07-29,8.0,0.32,0.35
CVX,2016-04-29,8.0,-0.16,-0.11
CVX,2016-01-29,8.0,0.51,0.27
CVX,2015-10-30,8.0,0.74,1.09
CVX,2015-07-31,8.0,1.16,0.97
CVX,2015-05-01,8.0,0.81,1.37
CVX,2015-01-30,8.0,1.65,1.85
CVX,2014-10-31,8.0,2.53,2.95
CVX,2014-08-01,8.0,2.67,2.98
